Eigvals	27
0.197205187238	0.0812508714135	0.0421911819859	0.0345860786314	0.0281211819892	0.0216185586549	0.0128960109086	0.0119110908248	0.0110250302457	0.00869216626784	0.00717815605102	0.00546470574632	0.00449769913361	0.00360094169948	0.00267877751556	0.00192376523828	0.00162326526922	0.00065375994298	0.000342405796842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	27
0.413029033937	0.170172850909	0.0883657442297	0.072437519747	0.058897358598	0.0452781821887	0.0270095680637	0.0249467390051	0.0230909625414	0.018204982773	0.01503402066	0.0114453487089	0.00942003785047	0.00754185775854	0.00561046544911	0.00402915820327	0.00339978727415	0.00136924307853	0.000717139023899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	27	27
515rcbc21	0.00783170624711	-0.0765712313624	0.0319186032001	-0.00742589485491	0.00843016961836	-0.0437860213869	0.0158264395349	-0.00900824721539	-0.00578328135926	-0.0157124091839	0.0176547426223	0.0134094513151	0.0239039126528	-0.0281642760746	-0.00338464000664	-0.0130773718612	-0.00181860573817	0.00535016716625	0.000674014075348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc17	0.0595067525371	0.0492945641775	0.0348576798839	0.0371523213722	-0.0373073617594	0.0260560922813	-0.00720063313991	0.00334198853843	0.0392341400408	-0.0148320924194	-0.0111200441946	0.0240552518899	0.0135240346196	0.000942925929798	0.00509009068324	-0.00735230778356	-0.00226487548621	0.000703832114898	0.00381126130601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc34	0.102690207066	0.0334692155505	-0.00936022307051	0.0402354165177	-0.00705168587424	0.00302402806502	0.00798888023	0.0337497414188	0.00489720043939	-0.00908620132675	0.0168609711671	-0.00697605535933	-0.0103005195333	-0.0141073818309	0.003866964995	0.0151072556721	0.0108186129823	0.00230791661528	0.00276999249649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc33	-0.0802307036757	0.105118524533	0.0345010738681	0.00250793114825	0.0319909997009	-0.0039848729161	0.0378373370418	-0.00267301719532	-0.0226151578571	-0.00710271626942	-0.0132644944934	-0.00126341308853	-0.00406363672626	-0.00022112095534	0.0214973396089	0.00324910897966	0.00671093213851	0.00346396090186	0.00207847876486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc31	-0.0778951181271	-0.0385937184191	-0.0440393580745	0.0185947494683	0.00774993194307	-0.0210604819703	-0.0104780066784	0.0119759119809	0.0153387743396	-0.00660550075622	-0.0278170801946	-0.00823344750016	0.0251663696732	0.0119887804584	0.00389142669542	0.0112594484221	0.00197735475076	0.0105416449097	-0.00567833128737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc15	0.0816981630779	0.0145580784807	0.0849575371039	0.0590532912148	0.0339048398989	0.00687139189655	-0.0269269434911	-0.00666815043077	0.0177946696652	0.00591312064997	-0.00177586115695	-0.0145662741896	0.0163939189628	0.012272887118	-0.0133621792337	-0.00213102432824	0.00323440061809	-0.00595411999096	0.000452645960387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc26	0.139635474724	0.0689916332345	-0.0497886356364	-0.00128238575072	-0.0335513715889	-0.0605145187767	0.0227461363934	-0.0126835213762	-0.00672811949231	-0.00404741738243	0.000663748278002	-0.0279771572684	0.00641563883808	-0.00147606780045	-0.0145429239243	0.00206395102265	0.00455110803078	-0.00499130833024	0.00311292866748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc22	-0.0360043582526	0.00769291151769	0.0314264895825	-0.00936138802412	0.00765921545645	-0.0395414422732	0.020932791907	-0.00966859785001	0.00242137828524	-0.00402200739213	0.028152742688	0.00363196096848	-0.00939636916031	0.032678925244	-0.0023478526873	-0.000702211902163	-0.00587184327409	-0.00283080390436	-0.00618823466121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc37	-0.00650326298852	-0.0692150773946	0.0349136047977	0.0368269419129	-0.024865725593	0.0281884225279	0.0373822409977	0.0269063383156	-0.0140201594915	0.0204031355265	0.00627172168205	-0.0206410960877	-0.0095715534162	-0.00380289274298	0.0102251748421	-0.00785034518343	-0.000840930644375	-0.00184975551014	-0.00337508736206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc24	0.103492323623	0.024278727537	-0.0142470470844	0.00741633485213	-0.00886417852469	-0.0542586270229	-0.0244446011409	0.00995064429437	-0.0257269312002	0.0227505927113	-0.0172818019294	0.00386804033526	-0.00872081518406	0.00379915822561	0.003701466605	-0.00438357350239	-0.0106369657861	0.00777740975309	-9.92732958075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc18	0.0891820008429	0.0273696366912	0.00909211253074	0.0198528600867	0.00840748617056	-0.008650792576	-0.00944410814661	-0.0116726596733	0.0237122958859	0.00554689062688	0.00316805806873	0.00228175832033	-0.00257075902336	-0.0157923060054	0.0195446942273	-0.00203116884302	-0.00125089710167	-0.00486737843674	-0.00963409971755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc35	0.162637233437	-0.015782808672	-0.0751946355929	0.00208594753336	0.0716811790988	0.0635112738283	-0.0119121986068	0.00429320502264	-0.0371127930307	-0.00908178146338	0.0103161521047	0.000124627728062	0.0077022772876	0.00588428526087	0.0017305813995	-0.00728631736934	-0.00311908331047	-0.000733597238068	-0.000481331387386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc11	-0.0982488501473	-0.0121753867246	-0.0298784821681	0.017664345935	-0.0276173839371	0.0102416346406	0.00682428904651	0.0329428397067	0.0123333677743	-0.00413970016573	-0.00120495711809	-0.00687530557556	0.00947197014547	0.00962170679714	0.00908467791677	0.00394171090275	-0.0179157752309	-0.00587577569454	0.00632562271912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc27	0.00727847148187	-0.0624255545414	0.0409650126987	0.0223916354578	0.014182002857	-0.0103850971275	9.33327767317e-05	0.00648734931506	-0.0187238440845	0.0370135241827	-0.00816482885274	0.0308572244633	-0.00988411182633	-0.00783098696704	-0.0116695592256	0.0187087133937	-0.00485450767876	-0.00340067923616	0.00167831569805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc13	0.0319508784312	-0.119440464157	0.0328445599758	-0.0319985269633	0.0372991391008	-0.00952310311927	-0.00522795840528	0.0286453189355	-0.00351671567858	-0.0282984371668	-0.00990062959109	-0.00588315310029	-0.00569434604826	0.00799402968983	-0.00398893830765	0.00291343029372	0.00726979759096	0.000954281155264	0.00157275749768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc23	0.00901874646997	-0.0679067559274	0.0259100241097	-0.0685761967711	-0.0306928478719	0.0282288111414	-0.0211191213637	-0.0310097562583	0.0120507718301	0.0276455494778	-0.0135586665596	-0.0327687590067	-0.00078262369318	-0.00749241342678	0.00570001419466	0.00260459305482	0.00125800092694	0.00105416792686	0.00123255050299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515rcbc32	-0.109443232443	-0.00848814476628	-0.0624315378936	0.0098062374503	0.0495943578096	-0.0178751843342	-0.0095743973098	-0.00758807799412	0.0283863106876	0.0018374916165	0.0127689915279	-0.0102539762343	-0.0134960379598	-0.0145526658064	-0.00242089301971	-0.00362105983197	-0.0158468601779	-0.00132330639238	0.00192263067291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
